index,acre_lot,house_size,price
18463,0.23,1709,725000
18464,0.04,1216,775000
18465,0.46,1400,599900
18466,0.22,984,2250000
18467,0.23,2289,1690000
18468,0.31,1664,2850000
18469,1.21,1248,369900
18470,0.48,1200,409900
18471,0.23,1002,350000
18472,0.6,1850,495000
18473,2,1650,495000
18474,0.23,1804,434900
18475,0.05,1366,599000
18476,0.25,1274,599900
18477,5.2,1110,649900
18478,0.23,1576,499900
18479,0.23,960,324000
18480,0.93,2066,599000
18481,2.4,1400,564000
18482,0.21,1556,599900
18483,0.21,1949,299900
18484,8.5,3109,1200000
18485,0.15,2028,239900
18486,0.11,1320,219900
18487,4.02,1824,349000
18488,0.22,1432,299000
18489,0.59,1288,339900
18490,1.21,1408,299900
18491,0.21,1248,339900
18492,0.46,1260,199900
18493,0.18,840,299900
18494,17.38,1872,375000
18495,,1260,199900
18496,0.23,2098,399900
18497,0.12,1560,299900
18498,0.22,912,339000
18499,0.11,1425,269900
18500,38,1546,499000
18501,0.46,1632,420000
18502,0.11,1680,339900
18503,0.23,1300,349900
18504,0.16,1038,349000
18505,0.35,1334,399000
18506,,1700,239900
18507,0.04,2795,270000
18508,0.23,1752,399900
18509,0.18,2560,279900
18510,0.21,1870,329900
18511,0.4,1568,379000
18512,0.94,1428,475000
18513,0.12,1277,259900
18514,0.1,1047,269994
18515,0.11,1194,325000
18516,0.23,1560,399900
18517,1.48,1955,415000
18518,0.26,1144,319999
18519,1.49,1977,550000
18520,0.11,1147,399828
18521,0.38,2448,399900
18522,2.02,1496,549000
18523,0.22,1556,324900
18524,15.02,1994,1495900
18525,1.16,2040,599000
18526,0.29,1939,359000
18527,0.14,1148,199900
18528,0.07,1176,245000
18529,0.29,2174,799000
18530,0.59,2000,200000
18531,1.2,1472,187000
18532,0.35,1316,251000
18533,2.21,1382,399000
18534,0.23,1468,1199000
18535,10.6,1998,1099000
18536,32.69,1953,1050000
18537,0.09,1048,259500
18538,0.44,1836,274900
18539,0.29,2146,399000
18540,0.27,1500,484900
18541,1.95,1716,449900
18542,0.15,1572,399900
18543,0.7,1264,350000
18544,0.42,1386,359000
18545,0.24,979,249900
18546,,1152,350000
18547,0.11,1391,289900
18548,0.28,971,360000
18549,1.63,1056,499000
18550,0.26,1164,349000
18551,0.46,864,379000
18552,0.11,756,299999
18553,0.23,1748,539900
18554,2.06,1772,1795000
18555,0.33,1812,260000
18556,0.16,1416,449900
18557,0.22,988,329900
18558,0.23,1459,359000
18559,0.45,1428,349900
18560,0.44,1432,399900
18561,0.24,960,329000
18562,0.17,1267,325000
18563,0.23,1152,339900
18564,9.52,1405,499900
18565,0.84,1702,689900
18566,0.47,1568,799900
18567,0.4,2133,825000
18568,0.12,1140,299900
18569,2.8,2120,469000
18570,2.2,1138,424900
18571,0.93,2066,599000
18572,0.23,1576,499900
18573,0.87,1506,960000
18574,0.23,960,324000
18575,0.23,1098,275000
18576,0.29,2323,565000
18577,0.45,1352,369900
18578,0.23,1209,299900
18579,0.19,960,399000
18580,0.27,1456,449900
18581,2.9,1258,389000
18582,2.4,1400,564000
18583,1.09,1078,459000
18584,0.27,1104,349900
18585,0.3,1218,435000
18586,0.75,1616,799900
18587,0.36,1270,450000
18588,0.5,1192,799000
18589,0.91,2430,1999000
18590,2.41,1874,460000
18591,0.15,1070,315000
18592,0.61,1300,799000
18593,0.21,1716,379900
18594,0.91,1836,480000
18595,0.17,1411,325000
18596,0.14,1396,284900
18597,0.1,1844,699900
18598,0.25,1452,399000
18599,0.16,1193,429000
18600,0.18,1422,425000
18601,0.46,1400,599900
18602,1.2,1468,260000
18603,0.11,1116,279900
18604,0.13,1277,225000
18605,0.57,1056,359900
18606,0.96,1872,569900
18607,0.17,1256,365000
18608,0.22,984,2250000
18609,0.23,952,465000
18610,0.31,1664,2850000
18611,0.26,1176,240000
18612,0.93,1456,449000
18613,0.26,1383,325000
18614,0.24,1512,349900
18615,1.4,1500,398900
18616,0.92,1132,415000
18617,1.05,1393,525000
18618,0.48,1034,359900
18619,0.29,1028,424900
18620,0.49,1504,525000
18621,0.22,1242,384900
18622,0.27,1188,374900
18623,0.11,1920,599900
18624,0.23,2289,1690000
18625,0.23,1709,725000
18626,0.53,1728,360000
18627,1.83,1680,440000
18628,0.11,1272,589900
18629,0.52,1428,774999
18630,0.23,1002,350000
18631,1.08,1766,499900
18632,0.17,1138,379900
18633,1.52,1212,559000
18634,0.23,1280,499900
18635,0.41,4200,1850000
18636,0.23,1768,479900
18637,0.18,988,284900
18638,0.48,1200,409900
18639,0.18,878,369000
18640,0.49,1539,525000
18641,1.21,1248,369900
18642,0.22,1780,325000
18643,0.12,1656,279977
18644,0.12,1572,289977
18645,0.23,1804,434900
18646,2,1650,495000
18647,0.67,1595,399900
18648,0.17,2016,395000
18649,0.6,1850,495000
18650,0.23,1092,249000
18651,0.33,1138,389900
18652,0.21,1354,399990
18653,0.25,1274,599900
18654,5.2,1110,649900
18655,0.11,1272,379900
18656,0.07,1450,199900
18657,0.16,2466,400000
18658,0.29,1144,299900
18659,0.07,1597,320000
18660,0.3,1762,599000
18661,0.24,1116,389900
18662,0.17,1448,350000
18663,0.15,1581,425000
18664,0.07,960,249500
18665,,1298,349900
18666,0.11,2520,549900
18667,,1298,399900
18668,0.21,1437,639000
18669,,1460,535000
18670,0.1,1466,565000
18671,0.23,2023,1095000
18672,0.09,1153,219999
18673,,1152,179000
18674,0.07,1200,354900
18675,0.28,2912,949900
18676,0.19,2224,424900
18677,0.07,1657,320000
18678,0.07,3384,299900
18679,0.08,3408,399900
18680,0.1,1600,350000
18681,0.1,1382,347500
18682,0.1,1210,249900
18683,0.05,1448,280000
18684,0.16,1693,375000
18685,0.03,1428,374900
18686,0.21,3591,380000
18687,0.12,1096,330000
18688,0.2,1146,260000
18689,0.11,1645,339900
18690,0.3,1395,224900
18691,0.09,1128,280000
18692,0.11,1421,349900
18693,0.14,1446,289000
18694,0.08,1250,325000
18695,0.09,1212,315000
18696,0.16,1500,355000
18697,0.11,1638,325000
18698,0.16,1608,399900
18699,0.09,1361,250000
18700,0.09,1344,339000
18701,0.11,1559,349000
18702,0.31,1440,314900
18703,0.23,1080,349000
18704,0.2,2192,399900
18705,0.11,1215,329900
18706,0.15,1244,319900
18707,0.21,1556,365000
18708,0.19,1750,319900
18709,0.21,1404,379900
18710,0.24,1392,379900
18711,0.11,1120,349900
18712,0.24,1242,469900
18713,0.07,1688,339900
18714,0.11,1581,379900
18715,0.23,1145,299900
18716,0.18,922,375000
18717,0.07,1662,325000
18718,0.11,948,284900
18719,0.01,1520,369900
18720,0.14,1248,389000
18721,0.16,2466,400000
18722,0.29,1144,299900
18723,0.17,1328,449900
18724,0.26,1252,349900
18725,0.15,1040,350000
18726,0.07,1200,354900
18727,0.2,1311,489900
18728,0.11,1421,349900
18729,0.28,2912,949900
18730,0.11,1276,314000
18731,0.24,4650,339900
18732,0.07,1225,275000
18733,0.07,2123,230000
18734,0.12,914,299900
18735,0.09,1106,249900
18736,0.06,1029,299900
18737,0.12,1402,349900
18738,0.17,2000,399900
18739,0.66,1734,459000
18740,0.24,1790,339000
18741,0.18,1592,429900
18742,0.11,1572,359900
18743,0.19,1326,335000
18744,0.23,1352,429900
18745,0.11,1176,310000
18746,0.16,952,429900
18747,0.17,1328,449900
18748,0.11,1248,344900
18749,0.18,1721,475000
18750,0.23,1947,585000
18751,0.24,1174,499900
18752,0.41,1132,398900
18753,0.26,1252,349900
18754,0.86,1750,429900
18755,0.16,1164,289000
18756,0.17,1700,399000
18757,0.31,1720,465000
18758,0.38,1434,399900
18759,0.29,1038,410000
18760,0.23,2052,389000
18761,1.38,1150,379000
18762,0.14,1200,225000
18763,0.31,1911,439900
18764,0.2,1143,355000
18765,0.16,1250,225000
18766,0.41,2171,525000
18767,0.21,1354,399990
18768,0.27,1456,449900
18769,10.6,1998,1099000
18770,0.09,2324,495000
18771,0.04,1292,95000
18772,0.11,1683,139900
18773,0.23,1213,325000
18774,0.14,1026,309000
18775,0.11,1251,290000
18776,0.11,1428,380000
18777,0.23,1206,425000
18778,0.1,1082,185000
18779,0.11,1683,139900
18780,0.04,1292,95000
18781,0.18,1107,279900
18782,0.09,960,279000
18783,,1150,199900
18784,0.35,1340,299900
18785,0.11,1222,289000
18786,0.11,1251,290000
18787,0.21,1400,495000
18788,0.2,1576,379900
18789,0.19,1142,369900
18790,0.11,1100,349900
18791,0.1,1175,317500
18792,0.56,2084,599900
18793,0.14,2652,359900
18794,0.24,1288,459900
18795,0.18,1570,419900
18796,0.19,1356,325000
18797,0.11,1500,289900
18798,0.13,1384,259900
18799,0.11,1238,265000
18800,0.2,1200,395000
18801,0.09,1750,325000
18802,0.11,1276,314000
18803,0.46,2008,549000
18804,0.07,946,279000
18805,0.13,2816,325000
18806,0.08,924,265000
18807,0.1,1269,274900
18808,0.24,1050,424977
18809,0.17,1232,395000
18810,0.23,1206,425000
18811,0.11,1428,380000
18812,,1262,230000
18813,0.09,2324,495000
18814,0.07,1096,305000
18815,0.09,1153,219999
18816,0.2,1253,199900
18817,0.07,1550,215000
18818,0.56,2084,599900
18819,0.1,1327,249900
18820,0.14,1026,309000
18821,2.75,1488,400000
18822,0.11,1272,379900
18823,0.15,1244,319900
18824,0.1,1674,329000
18825,0.24,1288,459900
18826,0.14,1392,275000
18827,0.22,1092,299900
18828,0.09,952,264900
18829,0.21,1556,365000
18830,0.18,1570,419900
18831,0.07,1008,335000
18832,0.11,1635,350000
18833,0.11,1144,380000
18834,0.06,1140,175000
18835,0.07,960,249500
18836,0.18,1236,315000
18837,0.14,1864,550000
18838,0.09,1128,280000
18839,0.24,1392,379900
18840,0.19,1356,325000
18841,0.11,1250,325000
18842,0.3,1985,355000
18843,0.1,1232,295000
18844,0.11,1120,349900
18845,0.26,1464,322500
18846,0.23,1500,419900
18847,0.11,1234,354900
18848,0.2,1232,409999
18849,0.23,800,334000
18850,0.24,4650,339900
18851,0.2,2192,399900
18852,0.11,1645,339900
18853,0.1,1716,345000
18854,0.11,948,284900
18855,0.14,2652,359900
18856,0.24,1242,469900
18857,0.07,1008,285000
18858,0.07,986,169900
18859,0.19,1779,289900
18860,0.24,1174,499900
18861,0.11,1500,289900
18862,0.12,1402,349900
18863,0.24,1471,339900
18864,0.07,1662,325000
18865,0.1,1157,340000
18866,0.11,1248,344900
18867,0.07,1123,269900
18868,0.11,1581,379900
18869,0.15,1148,210000
18870,0.17,1762,415000
18871,0.09,984,269900
18872,0.13,1092,350000
18873,0.4,1635,299900
18874,0.86,1750,429900
18875,0.12,914,299900
18876,0.18,922,375000
18877,0.07,1688,339900
18878,0.09,1106,249900
18879,0.38,1434,399900
18880,0.16,1164,289000
18881,0.11,982,365000
18882,0.31,1911,439900
18883,0.11,1572,359900
18884,0.1,1032,320000
18885,0.31,1440,314900
18886,0.21,1600,600000
18887,0.23,2052,389000
18888,0.07,1225,275000
18889,0.23,1145,299900
18890,0.22,1176,289900
18891,0.07,3384,299900
18892,0.29,1038,410000
18893,0.08,1613,350000
18894,0.16,1500,355000
18895,0.09,1344,299000
18896,0.05,1554,249900
18897,0.19,1750,319900
18898,0.18,1618,399900
18899,0.16,1608,399900
18900,0.1,1382,347500
18901,0.39,1058,424900
18902,0.14,1248,389000
18903,0.07,1450,199900
18904,0.21,1437,639000
18905,0.11,1980,495000
18906,0.11,1638,325000
18907,0.2,1844,550000
18908,0.24,1116,389900
18909,0.07,1656,499900
18910,0.3,1762,599000
18911,0.09,1361,250000
18912,0.15,1581,425000
18913,0.1,1466,565000
18914,0.2,1143,355000
18915,0.21,1404,379900
18916,0.18,1721,475000
18917,0.11,1294,334900
18918,0.09,1500,359900
18919,0.18,1086,379000
18920,0.01,1520,369900
18921,0.13,1528,569000
18922,0.18,1107,375000
18923,0.09,1344,339000
18924,0.07,1657,320000
18925,0.04,806,259000
18926,0.1,1600,350000
18927,0.09,1212,315000
18928,0.17,1448,350000
18929,0.11,1120,349900
18930,0.07,2123,230000
18931,0.08,3408,399900
18932,0.13,1170,266000
18933,0.2,1092,309000
18934,0.23,2023,1095000
18935,0.11,1884,409900
18936,0.05,1448,280000
18937,0.11,1215,329900
18938,0.11,2360,319000
18939,0.21,1320,349900
18940,1.38,1150,379000
18941,,1262,230000
18942,0.1,1327,249900
18943,0.11,1250,325000
18944,0.09,952,264900
18945,0.07,1096,305000
18946,0.07,1550,215000
18947,0.1,1716,345000
18948,0.08,924,265000
18949,0.07,1008,285000
18950,0.1,1269,274900
18951,0.11,1222,289000
18952,0.2,1200,395000
18953,0.06,1140,175000
18954,0.2,1253,199900
18955,0.22,1092,299900
18956,0.18,1236,315000
18957,0.07,1008,335000
18958,0.23,1500,419900
18959,0.11,1144,380000
18960,0.07,986,169900
18961,0.3,1985,355000
18962,0.26,1464,322500
18963,0.22,1176,289900
18964,0.24,1471,339900
18965,0.39,1058,424900
18966,0.09,984,269900
18967,0.86,1598,429900
18968,5.17,1144,225000
18969,4.02,1824,349000
18970,0.55,1895,399900
18971,2.08,1248,354900
18972,2.75,1488,400000
18973,0.33,1812,260000
18974,0.26,1164,349000
18975,3,1376,499000
18976,1.3,1496,499900
18977,0.65,1442,343800
18978,0.23,1209,299900
18979,,1700,239900
18980,0.4,1635,299900
18981,38,1546,499000
18982,0.15,1070,315000
18983,0.86,1750,429900
18984,0.38,1434,399900
18985,1.4,1500,398900
18986,0.11,1116,279900
18987,0.57,1056,359900
18988,0.26,1383,325000
18989,0.53,1728,360000
18990,0.29,1028,424900
18991,0.48,1034,359900
18992,0.23,1768,479900
18993,0.29,1939,359000
18994,0.14,1148,199900
18995,0.24,1432,205900
18996,0.22,1780,325000
18997,0.41,1132,398900
18998,0.23,1092,249000
18999,0.38,1779,699000
19000,0.31,1720,465000
19001,1.38,1150,379000
19002,1.16,2040,599000
19003,5.17,1144,225000
19004,0.35,1316,251000
19005,0.46,1260,199900
19006,17.38,1872,375000
19007,0.24,960,329000
19008,0.46,1632,420000
19009,2.2,1138,424900
19010,0.22,912,339000
19011,0.33,2075,425000
19012,0.46,1260,199900
19013,0.18,988,284900
19014,1.49,1977,550000
19015,1.2,1040,379900
19016,0.38,1779,699000
19017,1.63,1056,499000
19018,0.46,864,379000
19019,0.22,1564,599900
19020,0.23,1152,339900
19021,0.38,1779,699000
19022,1.2,1040,379900
19023,4.02,1824,349000
19024,8.5,3109,1200000
19025,5.75,1200,359900
19026,11.9,1196,724900
19027,0.46,1260,199900
19028,,1700,239900
19029,38,1546,499000
19030,0.24,1432,205900
19031,0.28,971,360000
19032,5.75,1200,359900
19033,11.9,1196,724900
19034,0.55,1895,399900
19035,2.2,1138,424900
19036,1.2,1040,379900
19037,0.86,1598,429900
19038,0.94,1776,429900
19039,0.14,1148,199900
19040,0.21,1144,305000
19041,0.29,1939,359000
19042,0.59,2000,200000
19043,5.75,1200,359900
19044,10.6,1998,1099000
19045,1.2,1472,187000
19046,5.17,1144,225000
19047,2.08,1248,354900
19048,0.33,1812,260000
19049,0.55,1895,399900
19050,2.75,1488,400000
19051,0.26,1164,349000
19052,,1700,239900
19053,0.14,1396,284900
19054,0.11,1116,279900
19055,0.26,1383,325000
19056,0.53,1728,360000
19057,0.93,1456,449000
19058,1.83,1680,440000
19059,0.92,1132,415000
19060,1.52,1212,559000
19061,0.23,1002,350000
19062,0.29,1028,424900
19063,0.48,1034,359900
19064,0.23,1768,479900
19065,1.21,1248,369900
19066,1.49,1977,550000
19067,0.18,988,284900
19068,0.24,1432,205900
19069,0.22,1780,325000
19070,2,1650,495000
19071,0.23,1804,434900
19072,1.2,1040,379900
19073,0.21,1548,275000
19074,0.23,1092,249000
19075,0.41,2171,525000
19076,0.38,1779,699000
19077,0.31,1720,465000
19078,0.41,1132,398900
19079,1.38,1150,379000
19080,0.33,1138,389900
19081,5.2,1110,649900
19082,1.16,2040,599000
19083,17.38,1872,375000
19084,0.24,960,329000
19085,0.23,1459,359000
19086,0.23,960,324000
19087,9.52,1405,499900
19088,2.2,1138,424900
19089,2.8,2120,469000
19090,0.23,1576,499900
19091,1.3,1344,445000
19092,0.4,1635,299900
19093,2.41,1874,460000
19094,0.91,1836,480000
19095,38,1546,499000
19096,0.86,1750,429900
19097,0.38,1434,399900
19098,0.15,1070,315000
19099,3,1376,499000
19100,2.9,1258,389000
19101,0.5,1192,799000
19102,0.27,1104,349900
19103,1.2,1468,260000
19104,1.4,1500,398900
19105,0.57,1056,359900
19106,0.23,1389,429000
19107,1.05,1393,525000
19108,0.25,864,385000
19109,0.39,1123,749900
19110,0.46,1260,199900
19111,0.7,1264,350000
19112,1.63,1056,499000
19113,0.22,1564,599900
19114,0.46,864,379000
19115,0.23,1152,339900
19116,0.28,971,360000
19117,0.47,1568,799900
19118,0.16,1193,429000
19119,0.23,1468,429000
19120,0.23,952,465000
19121,0.91,2430,1999000
19122,0.22,984,2250000
19123,0.87,1506,960000
19124,0.59,2000,200000
19125,1.2,1472,187000
19126,11.9,1196,724900
19127,0.55,1895,399900
19128,2.75,1488,400000
19129,0.42,1386,359000
19130,0.44,1432,399900
19131,0.22,1564,599900
19132,0.46,1260,199900
19133,2.2,1138,424900
19134,0.45,1428,349900
19135,0.47,1568,799900
19136,0.87,1506,960000
19137,0.46,1632,420000
19138,0.23,1468,429000
19139,4.02,1824,349000
19140,5.17,1144,225000
19141,2.08,1248,354900
19142,38,1546,499000
19143,,1700,239900
19144,0.16,1193,429000
19145,0.23,952,465000
19146,1.2,1468,260000
19147,0.45,1352,369900
19148,0.28,971,360000
19149,1.21,1248,369900
19150,0.24,1432,205900
19151,0.6,1850,495000
19152,0.67,1595,399900
19153,0.21,1548,275000
19154,0.17,2016,395000
19155,0.25,864,385000
19156,0.23,1389,429000
19157,0.38,1779,699000
19158,1.3,1344,445000
19159,1.2,1040,379900
19160,8.5,3109,1200000
19161,0.28,971,360000
19162,0.44,1432,399900
19163,0.42,1386,359000
19164,0.45,1352,369900
19165,0.16,1193,429000
19166,0.67,1595,399900
19167,0.17,2016,395000
19168,0.6,1850,495000
19169,,1224,159900
19170,0.1,1012,155000
19171,0.59,1584,265000
19172,,1224,154900
19173,2.06,1488,289000
19174,0.27,1006,280000
19175,0.18,1176,319900
19176,,1669,275000
19177,0.11,924,239999
19178,0.77,1372,409999
19179,0.51,1450,235000
19180,0.24,1478,399000
19181,0.13,1056,319000
19182,0.17,926,177500
19183,0.94,1056,340000
19184,0.59,1584,265000
19185,4.06,1236,375000
19186,0.21,1384,289900
19187,0.15,1075,250000
19188,0.09,960,349900
19189,0.59,1584,265000
19190,2.06,1488,289000
19191,0.1,1012,155000
19192,,1224,154900
19193,0.19,1008,242500
19194,0.27,1006,280000
19195,0.18,1176,319900
19196,0.28,1200,375000
19197,0.11,924,239999
19198,,1669,275000
19199,0.18,960,220000
19200,0.33,1120,275000
19201,0.77,1372,409999
19202,0.13,1056,319000
19203,0.51,1450,235000
19204,0.24,1478,399000
19205,0.19,1095,339900
19206,0.17,926,177500
19207,0.92,1144,395000
19208,0.94,1056,340000
19209,,1224,159900
19210,1.84,1452,149900
19211,0.1,1133,245000
19212,0.17,960,270000
19213,0.28,903,299999
19214,0.16,960,210000
19215,0.07,950,175000
19216,0.16,1664,269900
19217,0.34,960,179900
19218,0.17,936,249900
19219,0.32,1242,369000
19220,0.1,1536,225000
19221,0.14,960,240000
19222,0.05,1028,254900
19223,,860,39900
19224,0.09,1092,149900
19225,0.09,960,259000
19226,0.08,1200,189900
19227,0.08,1072,125000
19228,0.1,1012,155000
19229,0.22,1663,245000
19230,0.07,1430,249900
19231,0.07,996,209900
19232,1.04,1438,300000
19233,0.59,1584,265000
19234,0.06,1500,299900
19235,0.09,1008,289900
19236,0.09,1200,329900
19237,2.06,1488,289000
19238,,1224,154900
19239,0.06,1053,229900
19240,0.02,1114,209000
19241,0.89,1132,310000
19242,0.17,998,269999
19243,0.24,1058,299900
19244,0.03,890,239900
19245,0.11,1242,274900
19246,0.07,800,225000
19247,0.16,960,279900
19248,0.27,1257,219900
19249,0.24,1389,349900
19250,0.25,968,349000
19251,0.04,1664,290000
19252,0.08,1200,275000
19253,0.09,892,249000
19254,0.67,1507,379900
19255,0.23,1300,259900
19256,0.19,1572,400000
19257,0.2,1032,299900
19258,0.28,1163,315000
19259,0.15,1239,85000
19260,0.24,912,269900
19261,0.3,960,299900
19262,0.15,960,298500
19263,0.08,936,199000
19264,0.44,1280,259000
19265,24.7,1345,425000
19266,0.07,763,197000
19267,1.56,1381,342000
19268,0.19,1008,242500
19269,0.25,912,289900
19270,0.27,1006,280000
19271,0.09,1028,289900
19272,0.08,1142,279000
19273,0.16,960,309000
19274,0.23,1620,299999
19275,0.09,1116,279000
19276,0.18,1350,290000
19277,0.18,1176,319900
19278,0.28,1200,375000
19279,0.12,1310,320000
19280,0.11,1200,324500
19281,0.21,1440,339900
19282,0.08,1166,279900
19283,0.1,992,315000
19284,0.11,1080,319900
19285,0.12,960,324900
19286,0.11,1224,289900
19287,0.11,1400,289900
19288,0.29,872,285000
19289,0.16,960,280000
19290,0.37,960,310000
19291,0.07,960,299900
19292,0.1,1050,320000
19293,0.16,1000,299900
19294,0.28,1092,285000
19295,0.23,1008,299900
19296,0.13,1150,384900
19297,0.26,1300,349900
19298,0.15,1452,375000
19299,1.17,1504,200000
19300,0.11,924,239999
19301,0.18,1396,279900
19302,0.14,1176,290000
19303,0.08,1008,249900
19304,0.1,1584,305000
19305,0.19,1008,279900
19306,0.11,1001,250000
19307,0.18,1200,289900
19308,0.09,1170,289900
19309,0.11,1232,299900
19310,0.24,1577,360000
19311,0.12,1161,325000
19312,0.16,1120,319900
19313,0.91,1556,244900
19314,0.28,912,294900
19315,0.12,988,285000
19316,0.21,1436,384900
19317,0.27,1393,400000
19318,0.18,1350,325000
19319,0.48,1150,429900
19320,,898,255000
19321,,1669,275000
19322,0.09,1188,400000
19323,0.09,1178,349900
19324,0.21,1282,329900
19325,0.07,1248,229900
19326,0.29,1602,425000
19327,0.26,1050,364900
19328,0.14,994,324900
19329,0.14,1170,299900
19330,0.15,1092,275000
19331,0.23,1044,349900
19332,0.14,1200,139900
19333,0.1,1045,229900
19334,0.13,950,299900
19335,0.08,869,285000
19336,0.19,1126,299900
19337,0.92,1290,385000
19338,0.07,752,199000
19339,0.1,936,299000
19340,0.08,1296,289000
19341,0.26,1000,315000
19342,7.73,1807,1200000
19343,0.25,1344,349900
19344,0.18,1008,289900
19345,0.13,1100,325000
19346,0.11,1092,299900
19347,0.29,1092,325000
19348,4.06,1236,375000
19349,0.11,924,299900
19350,0.11,1232,279900
19351,0.21,1332,350000
19352,0.26,1368,309999
19353,0.21,1148,197125
19354,0.32,976,309900
19355,,900,269900
19356,0.28,1040,299900
19357,0.11,896,279900
19358,0.14,1176,290000
19359,0.12,797,239900
